學年度,學期,課程大類,標籤描述,課程名稱,科系,學院,學分,教師姓名,星期,起始節次,地點,飽和度,中籤率,全英,Cluster,教學大綱連結
113,2,系所,📝 一般選修,運動處方研究,運動學系,社會科學暨體育學院,3.0,蔡忠昌,3,11,體育教室一,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71056_1SPPEE142730.pdf
113,2,系所,🎓 專題/論文,論文,運動學系,社會科學暨體育學院,0.0,論文,0,0,,0.5,2.1,0,1,
113,2,系所,🎓 專題/論文,論文指導(二),運動學系,社會科學暨體育學院,3.0,論文,0,0,,0.4,1.0,0,1,
113,2,系所,📝 一般選修,應用運動科學專題討論,運動學系,社會科學暨體育學院,1.0,江勁彥陳怡汶陳珍德蔡忠昌,5,9,體育教室一,0.4,1.25,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71053_1SPAS2114810.pdf
113,2,系所,📝 一般選修,應用運動科學專題討論,運動學系,社會科學暨體育學院,1.0,江勁彥陳怡汶蔡忠昌陳珍德,5,8,體育教室一,0.55,1.090909091,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71052_1SPAS2114810.pdf
113,2,系所,📝 一般選修,運動技術專題研究,運動學系,社會科學暨體育學院,3.0,陳帝佑,5,5,體育教室四,0.2,2.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71051_1SPPE2137530.pdf
113,2,系所,🔥 熱門選修,運動管理與實務專題研究,運動學系,社會科學暨體育學院,3.0,張家昌,5,2,體育教室三,0.1,2.5,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71050_1SPAS2004130.pdf
113,2,系所,📝 一般選修,運動時勢議題專題研究,運動學系,社會科學暨體育學院,3.0,楊忠和,4,7,體育教室一,0.1,3.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71049_1SPAS2003930.pdf
113,2,系所,🔥 熱門選修,應用運動訓練專題研究,運動學系,社會科學暨體育學院,3.0,江勁彥,3,2,社會科學討論室,0.35,1.142857143,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71047_1SPPE2137430.pdf
113,2,系所,🎓 專題/論文,運動統計與實驗設計,運動學系,社會科學暨體育學院,3.0,陳怡汶,2,2,體育教室一,0.7,1.285714286,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71046_1SPAS2001130.pdf
113,2,系所,📝 一般選修,運動防護實習(二),運動學系,社會科學暨體育學院,1.0,王信民陳怡汶劉元凱江勁彥劉羿德張家昌陳帝佑邱金治,5,10,體育教室四,0.2875,1.043478261,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71045_1SPPE0141110.pdf
113,2,系所,🔥 熱門選修,體育課程設計,運動學系,社會科學暨體育學院,3.0,陳怡汶,4,2,體育教室四,0.6875,1.254545455,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71044_1SPPE0123230.pdf
113,2,系所,🔥 熱門選修,運動專長訓練,運動學系,社會科學暨體育學院,1.0,劉元凱邱金治,3,5,體育教室三,0.6,1.020833333,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71043_1SPPE0006610.pdf
113,2,系所,🔥 熱門選修,運動心理技能訓練,運動學系,社會科學暨體育學院,3.0,陳珍德,2,5,體育教室四,0.1625,1.076923077,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71041_1SPPE0138330.pdf
113,2,系所,🔥 熱門選修,運動行銷,運動學系,社會科學暨體育學院,3.0,楊亮梅,4,6,體育教室四,0.2375,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71040_1SPPE0117630.pdf
113,2,系所,🔥 熱門選修,體育科教學應用與實作,運動學系,社會科學暨體育學院,2.0,陳帝佑鍾孟玲,5,3,體育館視聽教室,0.325,1.307692308,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71039_1SPPE0140920.pdf
113,2,系所,🔥 熱門選修,運動貼紮實務,運動學系,社會科學暨體育學院,3.0,王信民,5,5,體育教室三,0.3,1.416666667,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71038_1SPPE0120630.pdf
113,2,系所,🔥 熱門選修,運動營養學,運動學系,社會科學暨體育學院,2.0,蔡忠昌,4,7,體育教室三,0.1625,1.846153846,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71036_1SPPE0141820.pdf
113,2,系所,🔥 熱門選修,高爾夫球(一),運動學系,社會科學暨體育學院,1.0,楊忠和,4,5,體育教室三,0.5875,1.085106383,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71035_1SPPE0013610.pdf
113,2,系所,🔥 熱門選修,運動專長訓練,運動學系,社會科學暨體育學院,1.0,劉羿德陳仕恒張家昌,3,7,體育教室三,0.5875,1.063829787,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71034_1SPPE0006610.pdf
113,2,系所,🔥 熱門選修,運動統計學,運動學系,社會科學暨體育學院,3.0,陳珍德,3,2,體育教室三,0.65,1.038461538,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71033_1SPPE0115430.pdf
113,2,系所,📝 一般選修,特殊體育,運動學系,社會科學暨體育學院,3.0,游晴惠,2,7,體育教室三,0.4375,1.514285714,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71032_1SPPE0115530.pdf
113,2,系所,🔥 熱門選修,有氧舞蹈(一),運動學系,社會科學暨體育學院,1.0,鍾孟玲,2,5,韻律教室,0.55,1.272727273,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71031_1SPPE0126610.pdf
113,2,系所,🔥 熱門選修,健康促進,運動學系,社會科學暨體育學院,3.0,林俊媛吳育欣,2,2,體育教室三,0.3125,1.32,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71030_1SPPE0117530.pdf
113,2,系所,🔥 熱門選修,體育原理,運動學系,社會科學暨體育學院,3.0,游晴惠,1,5,體育教室三,0.4125,1.545454545,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71029_1SPPE0120030.pdf
113,2,系所,🔥 熱門選修,體育科教材教法,運動學系,社會科學暨體育學院,2.0,陳帝佑鍾孟玲,5,1,體育館視聽教室,0.6,1.104166667,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71028_1SPPE0122720.pdf
113,2,系所,📝 一般選修,跆拳道(二),運動學系,社會科學暨體育學院,1.0,陳帝佑,5,8,技擊室,0.4875,0.948717949,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71027_1SPPE0010210.pdf
113,2,系所,🔥 熱門選修,運動心理輔導與諮商,運動學系,社會科學暨體育學院,3.0,陳珍德,5,5,體育教室二,0.525,1.095238095,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71026_1SPPE0116030.pdf
113,2,系所,🔥 熱門選修,運動英語,運動學系,社會科學暨體育學院,3.0,陳珍德,5,2,體育教室二,0.5875,0.85106383,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71025_1SPPE0115230.pdf
113,2,系所,🔥 熱門選修,桌球(二),運動學系,社會科學暨體育學院,1.0,劉羿德,4,7,桌球教室,0.3625,1.206896552,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71024_1SPPE0002610.pdf
113,2,系所,🔥 熱門選修,游泳(四),運動學系,社會科學暨體育學院,1.0,林璇,4,5,本校游泳館,0.4,0.85,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71023_1SPPE0013410.pdf
113,2,系所,🔥 熱門選修,運動復健與治療,運動學系,社會科學暨體育學院,3.0,魏大森,4,2,體育教室二,0.2625,1.238095238,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71022_1SPPE0119530.pdf
113,2,系所,📝 一般選修,運動專長訓練,運動學系,社會科學暨體育學院,1.0,江勁彥王信民,3,9,體育教室二,0.6625,1.037735849,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71021_1SPPE0006610.pdf
113,2,系所,🔥 熱門選修,運動與綠能生活,運動學系,社會科學暨體育學院,3.0,林彣瑾,3,0,03-04、14 體育教室二,0.425,1.029411765,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71020_1SPPE0147730.pdf
113,2,系所,🔥 熱門選修,田徑(四),運動學系,社會科學暨體育學院,1.0,劉元凱,3,1,田徑場,0.175,1.357142857,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71019_1SPPE0010410.pdf
113,2,系所,🔥 熱門選修,羽球(二),運動學系,社會科學暨體育學院,1.0,張家昌,2,7,羽球場,0.575,0.956521739,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71018_1SPPE0010710.pdf
113,2,系所,🔥 熱門選修,體操(三),運動學系,社會科學暨體育學院,1.0,陳金羚,2,3,體操教室,0.1,1.25,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71017_1SPPE0010910.pdf
113,2,系所,🔥 熱門選修,安全教育與急救,運動學系,社會科學暨體育學院,3.0,吳漢屏,1,5,體育教室二,0.5,0.95,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71016_1SPPE0122630.pdf
113,2,系所,🔥 熱門選修,舞蹈原理,運動學系,社會科學暨體育學院,2.0,鍾孟玲,1,3,體育教室二,0.0875,1.714285714,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71015_1SPPE0143520.pdf
113,2,系所,🔥 熱門選修,棒壘球(二),運動學系,社會科學暨體育學院,1.0,陳威成,1,1,棒壘場,0.5125,1.097560976,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71014_1SPPE0012910.pdf
113,2,系所,🔥 熱門選修,運動生理學,運動學系,社會科學暨體育學院,3.0,蔡忠昌,5,2,體育教室一,0.825,1.121212121,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71013_1SPPE0114830.pdf
113,2,系所,🔥 熱門選修,游泳(二),運動學系,社會科學暨體育學院,1.0,林璇,4,7,本校游泳館,0.775,1.048387097,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71012_1SPPE0011510.pdf
113,2,系所,🔥 熱門選修,人體解剖學,運動學系,社會科學暨體育學院,3.0,王信民,4,2,體育教室一,0.3125,1.16,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71011_1SPPE0141930.pdf
113,2,系所,📝 一般選修,運動專長訓練,運動學系,社會科學暨體育學院,1.0,陳怡汶陳帝佑,3,11,體育教室三,0.775,1.032258065,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71010_1SPPE0006610.pdf
113,2,系所,🔥 熱門選修,表演基礎訓練,運動學系,社會科學暨體育學院,2.0,游晴惠,3,5,體育教室一,0.0875,1.142857143,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71009_1SPPE0144020.pdf
113,2,系所,🔥 熱門選修,田徑(二),運動學系,社會科學暨體育學院,1.0,劉元凱,3,3,田徑場,0.7,1.017857143,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71008_1SPPE0011010.pdf
113,2,系所,📝 一般選修,藝術概論,運動學系,社會科學暨體育學院,2.0,鍾孟玲,2,9,體育教室四,0.075,1.333333333,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71007_1SPPE0143420.pdf
113,2,系所,🔥 熱門選修,網球(二),運動學系,社會科學暨體育學院,1.0,江勁彥,2,7,網球場,0.275,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71006_1SPPE0011710.pdf
113,2,系所,🔥 熱門選修,運動科技與數據應用,運動學系,社會科學暨體育學院,3.0,江勁彥,2,0,05-06、14 體育教室三,0.4375,1.114285714,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71005_1SPPE0146030.pdf
113,2,系所,🔥 熱門選修,體操(二),運動學系,社會科學暨體育學院,1.0,陳金羚,2,1,體操教室,0.7125,1.035087719,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71004_1SPPE0012010.pdf
113,2,系所,🔥 熱門選修,運動防護管理學,運動學系,社會科學暨體育學院,2.0,王信民,1,5,體育教室一,0.3125,1.28,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71003_1SPPE0141320.pdf
113,2,系所,🔥 熱門選修,運動史,運動學系,社會科學暨體育學院,3.0,李華彥,1,2,體育教室一,0.4125,1.090909091,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71002_1SPPE0148130.pdf
113,2,系所,🔥 熱門選修,人工智慧及其應用,運動學系,社會科學暨體育學院,2.0,陳怡汶,4,5,電一教室,0.0,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/71001_0CCGE0181420.pdf
113,2,系所,🎓 專題/論文,論文指導(一),財務金融技術學系,管理學院,3.0,論文,0,0,,0.0,1.0,0,1,
113,2,系所,🔥 熱門選修,商業文摘,財務金融技術學系,管理學院,3.0,宋美妹,1,2,32713,0.0,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67066_1MABE0138630.pdf
113,2,系所,🔥 熱門選修,銀行實務,財務金融技術學系,管理學院,3.0,蘇恒賢,3,2,32712,0.0,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67065_1MABE0171730.pdf
113,2,系所,📝 一般選修,管理專題研討(二),財務金融技術學系,管理學院,3.0,葉凱莉,3,5,32313,0.05,2.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67064_1MABE1187430.pdf
113,2,系所,🎓 專題/論文,論文,財務金融技術學系,管理學院,0.0,論文,0,0,,0.0,1.0,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67063_1MABEE010300.pdf
113,2,系所,🎓 專題/論文,論文指導,財務金融技術學系,管理學院,4.0,論文,0,0,,0.0,1.0,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67062_0MABEE181840.pdf
113,2,系所,📝 一般選修,國際投資學專題研究,財務金融技術學系,管理學院,3.0,吳明政張振山,4,5,32410-二館,0.55,1.181818182,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67060_1MABE1179330.pdf
113,2,系所,🔥 熱門選修,使用者行為專題研討,財務金融技術學系,管理學院,3.0,黃蘭鍈張世其,5,2,32313,0.1,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67059_1MABE1186030.pdf
113,2,系所,📝 一般選修,高等財務資訊專題研討,財務金融技術學系,管理學院,3.0,黃憲彰,6,5,32313,0.25,1.0,0,2,
113,2,系所,📝 一般選修,計量經濟學,財務金融技術學系,管理學院,2.0,張元,4,10,32605,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67056_1MABEE175820.pdf
113,2,系所,📝 一般選修,金融市場,財務金融技術學系,管理學院,2.0,紀信義,5,10,32606,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67055_1MABEE008320.pdf
113,2,系所,📝 一般選修,國際金融,財務金融技術學系,管理學院,2.0,吳明政,1,10,進修學院會議室,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67053_1MABEE192520.pdf
113,2,系所,📝 一般選修,財務會計實證研究,財務金融技術學系,管理學院,2.0,陳俞如,5,10,32605,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67052_1MABEE175220.pdf
113,2,系所,🔥 熱門選修,商學理論發展與應用,財務金融技術學系,管理學院,3.0,王怡舜,3,2,32210,0.0,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67050_1MABE1187930.pdf
113,2,系所,📝 一般選修,高等企業研究方法,財務金融技術學系,管理學院,3.0,邱垂昌,2,5,32309-1,0.65,1.384615385,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67049_1MABE1184630.pdf
113,2,系所,🔥 熱門選修,高等管理研討(二),財務金融技術學系,管理學院,3.0,鄭國枝,4,2,32603,0.45,1.333333333,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67048_1MABE1188930.pdf
113,2,系所,📝 一般選修,不動產證券化專題研究,財務金融技術學系,管理學院,3.0,謝企榮,5,5,32606,0.1,2.5,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67047_1MABE1180530.pdf
113,2,系所,📝 一般選修,財務會計專題研究,財務金融技術學系,管理學院,3.0,陳俞如,5,5,32605,0.05,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67046_1MABE1180430.pdf
113,2,系所,📝 一般選修,財務金融研討專題研究,財務金融技術學系,管理學院,3.0,陳信憲,1,6,32410-二館,0.05,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67045_1MABE1024430.pdf
113,2,系所,📝 一般選修,財務實證因果推論專題研究,財務金融技術學系,管理學院,3.0,張元,3,5,32410-二館,0.4,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67044_1MABE1188730.pdf
113,2,系所,🔥 熱門選修,企業社會責任實證專題研究,財務金融技術學系,管理學院,3.0,張元,3,2,32410-二館,0.3,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67043_1MABE1180030.pdf
113,2,系所,🎓 專題/論文,論文指導(二),財務金融技術學系,管理學院,3.0,論文,0,0,,0.1,1.75,0,1,
113,2,系所,🎓 專題/論文,論文,財務金融技術學系,管理學院,0.0,,0,0,,0.225,3.111111111,0,1,
113,2,系所,🎓 專題/論文,行為財務學專題研究,財務金融技術學系,管理學院,3.0,陳信憲,1,2,32410-二館,0.05,2.0,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67038_1MABE1026230.pdf
113,2,系所,🔥 熱門選修,質性研究專題研究,財務金融技術學系,管理學院,3.0,林美純,4,2,32410-二館,0.3,1.166666667,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67037_1MABE1179130.pdf
113,2,系所,🔥 熱門選修,財務理論專題研究,財務金融技術學系,管理學院,3.0,郭志安,5,2,32712,0.1,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67036_1MABE1019830.pdf
113,2,系所,🔥 熱門選修,財務會計實證研究,財務金融技術學系,管理學院,3.0,陳俞如,5,2,32605,0.2,1.166666667,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67035_1MABE2177730.pdf
113,2,系所,🔥 熱門選修,書報討論(四),財務金融技術學系,管理學院,1.0,林逸程,2,5,32713,0.44,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67034_1MABE2029510.pdf
113,2,系所,🎓 專題/論文,論文指導(二),財務金融技術學系,管理學院,3.0,論文,0,0,,0.54,1.074074074,0,1,
113,2,系所,🎓 專題/論文,論文,財務金融技術學系,管理學院,0.0,論文,0,0,,0.58,1.137931034,0,1,
113,2,系所,🔥 熱門選修,書報討論(二),財務金融技術學系,管理學院,1.0,吳明政,2,5,32712,0.225,3.111111111,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67031_1MABE2005610.pdf
113,2,系所,🔥 熱門選修,財金數量方法,財務金融技術學系,管理學院,3.0,謝企榮,5,2,32606,0.275,1.727272727,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67030_1MABE2027030.pdf
113,2,系所,📝 一般選修,時間數列,財務金融技術學系,管理學院,3.0,張元,1,5,32606,0.14,2.571428571,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67029_1MABE2178430.pdf
113,2,系所,🔥 熱門選修,金融制度與市場分析,財務金融技術學系,管理學院,3.0,張元,1,2,32606,0.38,1.736842105,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67028_1MABE2177130.pdf
113,2,系所,📝 一般選修,統計軟體應用,財務金融技術學系,管理學院,3.0,林美純,3,5,32605,0.45,0.555555556,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67027_1MABE2031230.pdf
113,2,系所,🔥 熱門選修,國際投資學,財務金融技術學系,管理學院,3.0,林淑惠,3,2,32605,0.633333333,1.105263158,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67026_1MABE2177230.pdf
113,2,系所,🔥 熱門選修,公司治理,財務金融技術學系,管理學院,3.0,林淑惠,2,2,32606,0.266666667,3.125,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67025_1MABE2135130.pdf
113,2,系所,📝 一般選修,商業與管理群教學實習,財務金融技術學系,管理學院,2.0,吳瑞翔許敏政,1,10,34101,0.2,1.1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67023_1MABE0169620.pdf
113,2,系所,🔥 熱門選修,金融實務應用,財務金融技術學系,管理學院,3.0,謝企榮,4,5,32606,0.2,1.4,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67022_1MABE0176830.pdf
113,2,系所,🔥 熱門選修,英文書報討論,財務金融技術學系,管理學院,3.0,宋美妹,4,2,32713,0.6,0.433333333,0,0,
113,2,系所,📝 一般選修,國際財務管理,財務金融技術學系,管理學院,3.0,林淑惠,1,7,32605,0.86,0.953488372,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67020_1MABE0011030.pdf
113,2,系所,🔥 熱門選修,貨幣銀行學,財務金融技術學系,管理學院,3.0,郭志安,5,5,32712,0.6,1.1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67019_1MABE0012630.pdf
113,2,系所,🔥 熱門選修,消費者行為,財務金融技術學系,管理學院,3.0,王正熙,5,2,32713,0.34,1.117647059,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67018_1MABE0139530.pdf
113,2,系所,🔥 熱門選修,消費心理學,財務金融技術學系,管理學院,3.0,宋美妹,5,5,32410-二館,0.92,1.47826087,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/67017_1MABE0169830.pdf
