序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
76,78031,公育三,行政法(一),,系必修,,否,2,魏培軒,教學大樓,(三) 03-04 T204,50,2,44,限本班,,Administrative Law(1),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78031_1SPPC0141020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001117
77,78030,公育三,民法(三),,組必修,,否,2,林玫君,教學大樓,(二) 07-08 T304,50,27,25,限本班,,Civil Law(III),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78030_1SPPC0159920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000973
78,78029,公育三,民主政治,,組必修,,否,2,李其澤,教學大樓,(二) 05-06 T101,50,15,19,限本班,,The politics of democracy,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78029_1SPPC0130820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000961
79,78028,公育三,地方派系與地方選舉,,系選修,,否,2,林彣瑾,教學大樓,(二) 03-04 T204,50,15,19,可跨班系,,Local Faction &Local Election,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78028_1SPPC0135720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901032
80,78027,公育三,地方政府與政治,,組必修,,否,2,李長晏,教學大樓,(二) 01-02 T204,50,0,23,限本班,,Local Government and Politics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78027_1SPPC0139420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9900598
81,78026,公育三,性別社會學,,組選修,,否,2,鄭依萍,教學大樓,(一) 05-06 T204,50,13,21,限本班,,Gender and sociology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78026_1SPPC0157320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001087
82,78024,公育二,童軍團實務,,系選修,,否,2,劉恬妏,教學大樓,(六) 01-02 T101,50,2,9,可跨班系,,Practices of Scout Troops,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78024_1SPPC0151420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901054
83,78023,公育二,科技與公民素養,,組選修,,否,2,鄭依萍,教學大樓,(四) 07-08 T303,50,24,17,限本系,,technology and civic literacy,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78023_1SPPC0160920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001087
84,78022,公育二,教育法規,,組必修,,否,2,魏培軒,教學大樓,(四) 03-04 T002,50,35,46,限本班,,Education Law,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78022_1SPPC0157020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001117
85,78021,公育二,少年事件處理法,,組選修,,否,2,劉青峰,教學大樓,(三) 05-06 T103,90,48,73,可跨班系,,Juvenile Justice Law,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78021_1SPPC0162320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001192
86,78020,公育二,租稅法,,組選修,,否,2,張嘉仁,教學大樓,(四) 07-08 T001,50,4,22,可跨班系,,Tax Law,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78020_1SPPC0152820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001067
87,78019,公育二,公共政策(一),,組必修,,否,2,黃建銘,教學大樓,(三) 03-04 T001,50,29,38,限本班,,Public Policy (I),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78019_1SPPC0030620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000906
88,78018,公育二,社會科學研究法,,系必修,,否,2,鄭依萍,教學大樓,(二) 07-08 T204,50,49,52,限本班,,Social Science research methods,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78018_1SPPC0157220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001087
89,78017,公育二,民法(一),,系必修,,否,2,林玫君,教學大樓,(二) 05-06 T004,50,48,62,限本班,,Civil Law(I),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78017_1SPPC0030320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000973
90,78016,公育二,社會領域課程概論,,系選修,,否,2,鄭依萍,教學大樓,(一) 07-08 T204,50,32,40,限本系,,Introduction to Social Studies Curriculum,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78016_1SPPC0157420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001087
91,78015,公育二,人力資源管理,,組必修,,否,2,黃建銘,教學大樓,(一) 05-06 T304,50,32,43,限本班,,Human Resource Management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78015_1SPPC0151620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000906
92,78014,公育二,全球治理,,組必修,,否,2,李其澤,教學大樓,(一) 03-04 T204,50,26,26,限本班,,Global Governance,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78014_1SPPC0001620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000961
93,78013,公育一,中華民國憲法(一),,系必修,,否,2,魏培軒,教學大樓,(四) 07-08 T006,50,38,61,限本班,,The Constitution of R.O.C-Session I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78013_1SPPC0000620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001117
94,78012,公育一,社會學(一),,系必修,,否,2,鄭依萍,教學大樓,(四) 05-06 T002,50,38,67,限本班,,Sociology(I),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78012_1SPPC0001420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001087
95,78011,公育一,史學導論,,系選修,,否,2,李華彥,教學大樓,(三) 01-02 T304,50,19,38,可跨班系,,History Introduction,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78011_1SPPC0141520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001191
96,78010,公育一,臺灣史,,系選修,,否,2,李宗信,教學大樓,(四) 01-02 T304,50,19,22,可跨班系,,The History of Taiwan,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78010_1SPPC0146620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001007
97,78009,公育一,家政教育概論,,系選修,,否,2,陳美娟,教學大樓,(三) 10-11 T204,50,11,27,可跨班系,,Introduction of Home Economics Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78009_1SPPC0157620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901073
98,78008,公育一,經濟學(一),,系必修,,否,2,張嘉仁,教學大樓,(三) 07-08 T302,50,38,59,限本班,,Economics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78008_1SPPC0000220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001067
99,78007,公育一,臺灣地理,,系選修,,否,2,郭基賢,教學大樓,(一) 03-04 T001,50,3,29,可跨班系,,Geography of Taiwan,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78007_1SPPC0146720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9900852
100,78006,公育一,地理資訊系統,,系選修,,否,2,郭基賢,圖書館,(三) 05-06 電二教室,50,12,26,可跨班系,,Geographical Information System,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78006_1SPPC0142420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9900852
101,78005,公育一,政治學(一),,系必修,,否,2,劉兆隆,教學大樓,(二) 05-06 T304,50,38,53,限本班,,Politics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78005_1SPPC0000820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000819
102,78004,公育一,公民教育(一),,系必修,,否,2,劉雅倫,教學大樓,(二) 01-02 T105,50,38,69,限本班,,Civic Education-Session I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78004_1SPPC0001220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901219
103,78003,公育一,兩岸關係,,系必修,,否,2,李其澤,教學大樓,(一) 07-08 T304,50,38,43,限本班,,Cross-Strait Relations,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78003_1SPPC0030520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000961
104,78002,公育一,行政學(一),,系必修,,否,2,黃建銘,教學大樓,(一) 03-04 T304,50,37,48,限本班,,Public Administration I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78002_1SPPC0001020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000906
105,78001,公育一,生命探索發展與實踐,,校必(通識),,否,2,林玫君,教學大樓,(三) 03-04 T304,50,0,42,限本班,大二~大四生如要修習，以線上加簽方式,Enlightening and Practicing of Careerlife,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/78001_0CCGE0177920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000973
106,77008,運健碩二,論文,,系必修,,否,0,論文,,,20,4,15,限本系,,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
107,77007,運健碩二,論文指導(一),,系必修,,否,3,論文,,,20,4,6,限本系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
108,77006,運健碩二,運動健康專題討論,,系必修,,否,1,江勁彥曾文培楊亮梅張家昌,體育館,(五) 09 體育教室二,20,3,7,限本系,,Seminar on Sports and Health,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/77006_1SPSH2113310.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000690
109,77005,運健碩一,運動健康專題討論,,系必修,,否,1,江勁彥曾文培楊亮梅張家昌,體育館,(五) 08 體育教室二,20,5,9,限本系,,Seminar on Sports and Health,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/77005_1SPSH2113310.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000690
110,77003,運健碩一,身體活動與運動環境專題研究,,系選修,,否,3,楊亮梅,體育館,(四) 06-08 體育教室一,20,9,11,限本系,,Special topic on Physical Activity and Sports Environment,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/77003_1SPSH2002330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000476
111,77002,運健碩一,運動與健康研究法,,系必修,,否,3,陳珍德,體育館,(三) 02-04 體育教室二,20,4,8,限本班,,Research Methods of Physical Activity and Health,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/77002_1SPSH2002130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=4000022
112,77001,運健碩一,運動醫學研究,,系選修,,否,3,曾文培,體育館,(二) 05-07 體育教室四,20,6,8,限本系,,Special Topics in Sports Medicine,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/77001_1SPSH2113530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000802
113,71066,運動與健康休閒夜碩二,論文,,系必修,,否,0,論文,,,30,0,16,限本系,碩一碩二同學不用選此門課 碩三以上同學務必選這門課,Thesis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71066_1SPPEE136200.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
114,71065,運動與健康休閒夜碩二,運動管理理論與實務研究,,系必選,,否,3,張家昌,體育館,(五) 11-13 體育教室一,30,0,15,限本班,,Field experiences of sport management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71065_1SPPEE134230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000726
115,71064,運動與健康休閒夜碩二,運動技術專題研究,,系選修,,否,3,陳帝佑,體育館,(四) 11-13 體育教室一,30,0,14,限本班,,Special Topics in Sport Technique,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71064_1SPPEE138830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000720
116,71063,運動與健康休閒夜碩二,運動與健康休閒專題討論(一),,系必修,,否,1,江勁彥,體育館,(二) 11 體育教室一,30,0,14,限本班,,"Seminar on the study of sports,health and leisureⅠ",中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71063_1SPPEE136010.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000690
117,71061,運動與健康休閒夜碩一,運動與健康休閒時事議題研究,,系必選,,否,3,楊忠和,體育館,(四) 11-13 體育教室二,30,0,14,限本班,,"Current global issues of sports ,health and leisure",中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71061_1SPPEE134030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901003
118,71060,運動與健康休閒夜碩一,運動訓練實務研究,,系必選,,否,3,江勁彥,體育館,(三) 11-13 體育教室二,30,0,13,限本班,,Advanced Study of  Sports Training Practicum,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71060_1SPPEE139530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000690
119,71059,運動與健康休閒夜碩一,運動統計資料分析,,系必修,,否,3,陳怡汶,體育館,(二) 11-13 體育教室二,30,0,15,限本班,,Statistics and Data Analysis in Sports,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71059_1SPPEE138730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001128
120,71058,運碩二,論文,,系必修,,否,0,論文,,,30,10,20,限本系,,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
121,71057,運碩二,論文指導(一),,系必修,,否,3,論文,,,20,6,9,限本系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=P000004
122,71056,運碩二,應用運動科學專題討論,,系必修,,否,1,陳怡汶蔡忠昌陳珍德陳帝佑,體育館,(五) 09 體育教室一,20,7,9,限本系,,Seminar on applied sports science,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71056_1SPAS2114810.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001128
123,71055,運碩一,應用運動科學專題討論,,系必修,,否,1,陳怡汶蔡忠昌陳珍德陳帝佑,體育館,(五) 08 體育教室一,20,8,11,限本系,,Seminar on applied sports science,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71055_1SPAS2114810.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001128
124,71054,運碩一,應用運動生理與訓練專題研究,,系選修,,否,3,蔡忠昌,體育館,(五) 05-07 體育教室四,30,11,22,限本系,,Advanced Study on Applied Exercise Physiology and Athlete Training,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71054_1SPAS2003530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000688
125,71053,運碩一,運動教練與選手養成專題研究,,系選修,,否,3,江勁彥,體育館,(四) 02-04 體育教室四,20,9,11,限本系,,Special Topics on Coaching and Athlete Development,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71053_1SPPE2136330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000690
126,71052,運碩一,運動健康議題質性研究,,系選修,,否,3,陳珍德,體育館,(三) 06-08 體育教室二,20,3,6,限本系,,Qualitative Research for Sports and Health Issues,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71052_1SPAS2115330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=4000022
127,71051,運碩一,應用運動藥物專題研究,,系選修,,否,3,曾文培,體育館,(三) 05-07 體育教室四,20,1,2,限本系,,Special topics in applied sports drugs,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71051_1SPPE2136930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000802
128,71050,運碩一,運動科學研究法,,系必修,,是,3,陳怡汶,體育館,(三) 02-04 體育教室四,20,9,10,限本系,,Research method in Sports science,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71050_1SPAS2001330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001128
129,71049,運碩一,體育行政專題研究,,系選修,,否,3,張家昌,體育館,(二) 02-04 體育教室四,20,7,9,限本系,,Seminar in Administration of Physical Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71049_1SPAS2003830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000726
130,71048,運四,運動防護實習(一),,組必修,,否,1,陳怡汶劉元凱江勁彥劉羿德陳帝佑,體育館,(五) 10-11 體育教室四,80,26,27,限本系,,Practice in Athletic Training I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71048_1SPPE0141210.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001128
131,71047,運四,體育測驗與評量,,組必修,,否,3,陳珍德,體育館,(四) 05-07 體育教室四,80,40,49,限本系,,Measurement and Evaluation in Physical Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/71047_1SPPE0122230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=4000022
