序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
729,52010,電機二,電子技術(二),,系必修,,否,2,林昭志,工學院,(四) 05-08 EB214,50,45,46,限本班,,Electronic Technology II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/52010_1EIEE0010220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001019
730,52009,電機二,電子學(二),,系必修,,否,3,陳冠炷,教學二館,(三) 02-04 34301,50,47,54,限本班,,Electronics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/52009_1EIEE0006930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001197
731,52008,電機二,訊號與系統,,系必修,,否,3,林昭志,教學二館,(二) 05-07 34302,60,47,55,可跨班系,,Signals and Systems,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/52008_1EIEE0016230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001019
732,52007,電機一,程式語言,,系選修,,否,3,阮昱霖,工學院,(三) 05-07 E504,50,53,47,限本系,,Programming Language,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/52007_1EIEE0157230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000994
733,52006,電機一,工程數學(一),,系必修,,否,3,張譽鐘,教學一館,(四) 02-04 33403,65,50,67,可跨班系,,Engineering Mathematics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/52006_1EIEE0003230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000967
734,52005,電機一,電路技術,,系必修,,否,2,阮昱霖,工學院,(三) 01-04 EB214,50,50,52,限本班,,Circuit Theory Experiments,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/52005_1EIEE0013020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000994
735,52004,電機一,電路學(一),,系必修,,否,3,王朝興,教學一館,(二) 05-07 33401教室,50,50,58,限本班,,Circuit Theory I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/52004_1EIEE0007030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000765
736,52003,電機一,微積分(二),,系必修,,否,3,黃郁文,教學一館,(一) 05-07 33403,50,50,49,限本班,,Calculus II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/52003_1EIEE0003930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001196
737,52002,電機一,線性代數,,系必修,,否,3,黃駿賢,教學二館,(一) 02-04 34301,50,50,54,限本班,,Linear Algebra,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/52002_1EIEE0003630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001199
738,52001,電機一,人工智慧及其應用,,校必(通識),,否,2,楊文然,教學二館,(四) 05-06 34102,50,0,47,限本班,大二~大四生如要修習，以線上加簽方式,Artificial Intelligence and Its Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/52001_0CCGE0181420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000894
739,51038,機電夜碩二,論文,,系必修,,否,0,論文,,,60,0,36,限本系,註冊未修課(延畢生)及本學期要提論文口試者必選,Thesis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51038_1EIMEE023100.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000004
740,51037,機電夜碩二,論文指導,,系必修,,否,4,論文,,,60,0,16,限本系,,Thesis Supervision,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51037_1EIMEE023040.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000004
741,51036,機電夜碩二,論文寫作,,系必修,,否,2,沈志雄,工學院,(四) 10-11 E205,54,0,16,限本系,,Thesis Writing,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51036_1EIMEE160820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000742
742,51035,機電夜碩一,研究專題(一),,系必修,,否,2,沈志雄謝秉澂曾立維鍾官榮,工學院,(六) 10-11 E205,60,0,15,限本系,,Project of Research I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51035_1EIMEE163520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000742
743,51034,機電夜碩一,書報討論(二),,系必修,,否,2,賴永齡,工學院,(五) 10-11 EB226,35,0,15,限本系,,Seminar II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51034_1EIMEE019420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000687
744,51033,機電夜碩一,數值分析,,系選修,,是,3,李建興,工學院,(三) 10-12 E205,54,0,13,限本系,,Numerical Analysis,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001187
745,51032,機電夜碩一,電子封裝,,系選修,,否,3,鍾官榮,工學院,(二) 10-12 E205,54,0,15,限本系,,Electronic Encapsulation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51032_1EIMEE139530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000903
746,51031,機電博二,論文,,系必修,,否,0,論文,,,60,0,11,限本系,註冊未修課(延畢生)及本學期要提論文口試者必選,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000004
747,51030,機電碩二,論文,,系必修,,否,0,論文,,,60,12,32,限本系,註冊未修課(延畢生)及本學期要提論文口試者必選,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000004
748,51029,機電碩博,論文指導(二),,系必修,,否,3,論文,,,60,18,30,限本系,,Thesis Supervision II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000004
749,51028,機電碩一,有限元素分析,,系選修,,否,3,曾立維徐啟華,力行館,(四) 02-04 力行館31102,24,14,17,限本系,此為大碩合班上課之課程。,Finite Element Analysis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51028_1EIME3147730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001102
750,51027,機電碩博,顯示元件物理,,系選修,,是,3,賴永齡,工學院,(五) 05-07 EB226,70,7,7,限本系,本門課程與國際工程碩士學位學程合班上課,Display Device Physics,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000687
751,51026,機電碩博,書報討論(二),,系必修,,否,1,林俊佑,工學院,(四) 06-07 EB226,35,19,20,限本系,,Seminar II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51026_1EIME3146610.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000856
752,51025,機電碩博,數位影像處理,,系選修,,否,3,謝秉澂,工學院,(三) 05-07 E205,54,19,24,限本系,,Digital Image Processing,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51025_1EIME3146830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001160
753,51024,機電碩博,無人機飛行原理,,系選修,,是,3,李建興,教學二館,(三) 02-04 34302,60,17,18,限本系,本門課程與國際工程碩士學位學程合班上課,Principles of UAV Flight,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001187
754,51022,機電碩博,散熱模組設計與應用,,系選修,,是,3,李建興,教學一館,(一) 02-04 33402教室,70,6,9,限本系,本門課程與國際工程碩士學位學程合班上課,Thermal Module Design and Application,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001187
755,51021,機電三,電腦與控制專題(一),,系必修,,否,3,賴永齡李建興謝秉澂曾立維,工學院,(一) 01、05-08 E330會議室 (五) 01 E330會議室,50,15,17,限本系,,Specialized Topics of Computer and Control I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51021_1EIME0011530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000687
756,51020,機電三,光電元件與系統專題(一),,系必修,,否,3,林俊佑陳淑容沈志雄,工學院,(一) 01、05 E223會議室 (五) 01-04 E223會議室,50,15,15,限本系,,Specialized Topics of Photonic Element and System I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51020_1EIME0011730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000856
757,51019,機電三,機電整合專題(一),,系必修,,否,3,鍾官榮周咏蒨徐啟華王可文,工學院,(一) 01、14 E205 (五) 01-04 E205,50,17,17,限本系,,Specialized Topics of Mechatronics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51019_1EIME0011630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000903
758,51018,機電三,有限元素分析,,系選修,,否,3,曾立維徐啟華,力行館,(四) 02-04 力行館31102,50,6,8,限本系,此為大碩合班上課之課程。「本課程網路選課人數未達開課人數，請洽開課單位。」,Finite Element Analysis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51018_1EIME0007730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001102
759,51017,機電三,微機電工程與應用,,系選修,,否,3,沈志雄,工學院,(三) 02-04 E205,54,27,28,限本系,,MEMS Engineering and Applications,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51017_1EIME0015130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000742
760,51016,機電三,機電整合系統,,系選修,,否,3,李建興周咏蒨,工學院,(二) 06-08 E205,54,10,13,限本系,,Mechatronic Integrated Systems,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51016_1EIME0016630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001187
761,51015,機電三,光機電電腦輔助設計與分析,,系必修,,否,3,陳淑容,工學院,(二) 02-04 工學院EB211,61,48,51,限本系,,Opto-Mechatronics Computer Aided Design and Analysis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51015_1EIME0123530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000243
762,51014,機電二,線性代數,,系選修,,否,3,曾立維,教學一館,(五) 02-04 33402教室,70,48,88,限本系,,Linear Algebra,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51014_1EIME0001330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001102
763,51013,機電二,數位邏輯,,系選修,,否,3,周咏蒨,工學院,(四) 06-08 E205,54,52,50,限本系,,Digital Logic,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51013_1EIME0009430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=4000085
764,51012,機電二,近代物理(一),,系必修,,否,3,沈志雄,教學一館,(四) 02-04 33402教室,70,49,51,限本系,,Modern Physics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51012_1EIME0003230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000742
765,51011,機電二,材料力學,,系必修,,否,3,曾立維,教學一館,(三) 06-08 33402教室,70,46,49,限本系,,Mechanics of Materials,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51011_1EIME0004630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001102
766,51010,機電二,光電工程,,系必修,,否,2,王可文,教學一館,(三) 03-04 33401教室,70,48,47,限本系,,Optoelectronics Engineering,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51010_1EIME0015720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000923
767,51009,機電二,製造學,,系選修,,否,3,鍾官榮,教學一館,(二) 06-08 33402教室,70,23,28,限本系,,Manufacturing Processess,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51009_1EIME0156430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000903
768,51008,機電二,工程數學(二),,系必修,,否,3,謝秉澂,工學院,(一) 02-04 工學院EB211,61,52,65,限本系,,Engineering Mathematics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51008_1EIME0001030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001160
769,51007,機電一,電子學(一),,系必修,,否,3,林俊佑,教學一館,(五) 06-08 33402教室,70,48,66,限本班,,Electronics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51007_1EIME0008030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000856
770,51006,機電一,靜力學,,系選修,,否,2,陳淑容,教學一館,(四) 06-07 33402教室,70,43,46,限本系,,Statics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51006_1EIME0006420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000243
771,51005,機電一,可程式控制及應用,,系必修,,否,3,徐啟華,工學院,(三) 06-08 工學院EB211,61,49,47,限本班,,Application of Programmable Logic Controller,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51005_1EIME0163730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001176
772,51004,機電一,微積分(二),,系必修,,否,3,鍾官榮,教學一館,(三) 02-04 33402教室,70,49,58,限本班,,Calculus II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51004_1EIME0001630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000903
773,51003,機電一,程式設計與應用,,系必修,,否,3,王可文,工學院,(二) 06-08 工學院EB211,61,49,55,限本班,,Programming,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51003_1EIME0017330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000923
774,51002,機電一,光機電系統概論,,系必修,,否,3,沈志雄陳淑容,工學院,(一) 06-08 工學院EB211,61,49,54,限本班,,Fundamentals of Optomechatronics System,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51002_1EIME0015930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000742
775,51001,機電一,人工智慧及其應用,,校必(通識),,否,2,王可文,力行館,(二) 03-04 力行館31102,50,0,50,限本班,大二~大四生如要修習，以線上加簽方式,Artificial Intelligence and Its Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/51001_0CCGE0181420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000923
776,4A024,歷碩一,歷史地理資訊系統,,系選修,,否,3,李宗信,白沙大樓,(三) 05-07 歷史地圖繪製室,18,0,6,可跨班系,,Historical GIS,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/4A024_1ARHG2106330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001007
777,4A022,歷碩一,台灣民間信仰專題研究,,系選修,,否,3,胡其瑞,白沙大樓,(二) 02-04 立心書室,20,4,6,限本系,,Folk Faith Case Study of Taiwan,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/4A022_1ARHG2001830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001165
778,4A021,歷史與文化產業學分學程,歷史與文化資產,,系選修,,否,2,莊世滋,教學大樓,(五) 03-04 T206,50,9,24,可跨班系,,History and Cultural Heritage,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/4A021_1ARHG0111220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000808
779,4A020,歷碩三,論文,,系必修,,否,0,論文,,,20,0,4,限本系,,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000004
780,4A019,歷碩二,論文指導(二),,系必修,,否,3,論文,,,20,1,1,限本系,,Thesis Supervision II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000004
781,4A018,歷碩二,論文指導(一),,系必修,,否,3,論文,,,20,1,1,限本系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=P000004
782,4A016,歷碩一,日文(二),,系選修,,否,3,賈志琳,白沙大樓,(四) 02-04 立命書室,20,5,7,可跨班系,,Japanese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/4A016_1ARHG2000230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901230
783,4A015,歷碩二,日文史學名著選讀(二),,系選修,,否,2,葉漢鰲,白沙大樓,(三) 03-04 史研101,20,8,8,可跨班系,,Selective Readings of Works on Japanese History (II),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/4A015_1ARHG2105920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9900489
784,4A014,歷碩二,社會領域探究與實作專題,,系選修,,否,2,胡其瑞,白沙大樓,(二) 07-08 立命書室,20,6,6,可跨班系,,Independent Study of Inquiry and Practice in Social Sciences Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/4A014_1ARHG2119920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001165
785,4A013,歷碩二,歷史科教學實習,,系選修,,否,2,李進億,白沙大樓,(二) 05-06 立命書室,20,4,5,可跨班系,,The Practice of History Teaching and Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/4A013_1ARHG2003920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001092
786,4A012,歷碩一,台灣海洋文化史專題研究,,系選修,,否,3,翁佳音,白沙大樓,(五) 06-08 立命書室,20,3,4,限本系,,The History of Taiwan’s Maritime Culture,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/4A012_1ARHG2104530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901242
787,4A011,歷碩一,台灣社會史專題研究,,系選修,,否,3,李華彥,白沙大樓,(四) 05-07 立命書室,20,9,7,限本系,,Seminar on History of Taiwan Socail,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/4A011_1ARHG2000930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001191
788,4A010,歷碩一,田野調查與大眾史學,,系選修,,否,3,莊世滋,白沙大樓,(三) 02-04 立命書室,20,1,3,限本系,,Field Research and Public History,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/4A010_1ARHG2120330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000808
789,4A008,歷史與文化產業學分學程,觀光日語,,系選修,,否,2,賈志琳,教學大樓,(四) 05-06 T001,50,12,20,可跨班系,,tourism Japanese,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/4A008_1ARHG0123420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901230
790,4A007,歷史與文化產業學分學程,台灣民間信仰,,系選修,,否,2,邱正畧,教學大樓,(三) 07-08 T006,50,36,66,可跨班系,,Taiwanese folk beliefs,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/4A007_1ARHG0116820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901053
791,4A006,歷史與文化產業學分學程,中國中古史,,系選修,,否,2,陳文豪,教學大樓,(三) 05-06 T301,50,8,9,可跨班系,,The  history in  medieval China,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/4A006_1ARHG0116220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901128
792,4A004,歷史與文化產業學分學程,台灣宗教文物調查與鑑識,,系選修,,否,2,李建緯,教學大樓,(四) 03-04 T302,50,6,11,可跨班系,,Survey and Identification of Religious Artifacts in Taiwan,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/4A004_1ARHG0122220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901169
