序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
1739,00312,會一甲,國文(一),,校必(國),,否,2,李皇穎,教學二館,(三) 03-04 34103,50,38,38,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00312_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901167
1740,00311,資工一,國文(一),,校必(國),,否,2,李皇穎,教學二館,(三) 01-02 34103,50,45,45,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00311_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901167
1741,00310,美一,國文(一),,校必(國),,否,2,劉威廷,教學大樓,(二) 03-04 T001,50,38,38,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001113
1742,00309,英一,國文(一),,校必(國),,否,2,劉威廷,教學大樓,(四) 03-04 T202,50,52,50,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00309_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001113
1743,00308,輔一甲,國文(一),,校必(國),,否,2,葉連鵬,教學大樓,(二) 05-06 T303,50,38,38,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00308_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000930
1744,00307,特教一,國文(一),,校必(國),,否,2,吳明德,弘道館,(三) 05-06 視聽教室(14403),50,37,37,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00307_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000901
1745,00306,科技一甲,國文(一),,校必(國),,否,2,吳伯曜,教學一館,(一) 03-04 33303,50,36,36,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00306_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901069
1746,00305,電子一,國文(一),,校必(國),,否,2,吳伯曜,教學一館,(一) 01-02 33303,50,59,50,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00305_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901069
1747,00304,輔一乙,國文(一),,校必(國),,否,2,簡承禾,教學大樓,(四) 03-04 T303,50,38,38,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00304_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=4000069
1748,00303,電機一,國文(一),,校必(國),,否,2,簡承禾,教學一館,(二) 03-04 33303,50,52,50,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00303_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=4000069
1749,00302,國一甲,國文(一),,校必(國),,否,2,甘秉慧,弘道館,(二) 05-06 14402,50,41,41,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00302_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000532
1750,00301,地一,國文(一),,校必(國),,否,2,詹千慧,教學大樓,(一) 05-06 T303,50,40,40,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。,Chinese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00301_0CCCH0100320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001205
1751,00254,核心通識,工程與生活,,跨學院通識(工),博雅二,否,2,伍朝欽,教學二館,(一) 03-04 34102,50,70,50,限本班,師大校區,Engineering and Daily Life,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00254_0CCGE0059620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000667
1752,00253,核心通識,客家文化,,跨學院通識(文),博雅三,否,2,邱湘雲,教學大樓,(二) 07-08 T005,70,49,70,限本班,大一~大四文學院學生，不能認列通識學分,Hakka Culture,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00253_0CCGE0175220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000940
1753,00252,核心通識,通用資料分析,,跨學院通識(理),,否,2,劉儼毅,經世館,(一) 03-04 經世館32101,50,76,50,限本班,大一~大四理學院學生，不能認列通識學分。110學年(含)以前入學學生，不能認列通識學分 ，師大校區上課,General Data Analysis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00252_0CCGE0186120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001174
1754,00251,核心通識,化妝品化學,,跨學院通識(理),博雅二,否,2,吳安台,教學大樓,(五) 05-06 T006,70,416,70,限本班,大一~大四理學院學生，不能認列通識學分,Cosmetic Chemistry,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00251_0CCGE0181520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000879
1755,00250,核心通識,化學與生活應用,,跨學院通識(理),博雅二,否,2,曹峯溢,教學大樓,(五) 03-04 T005,70,109,70,限本班,大一~大四理學院學生，不能認列通識學分,Chemistry and Life Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00250_0CCGE0174720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001166
1756,00249,核心通識,生命科學與人類生活,,跨學院通識(理),博雅二,否,2,蕭乃文姜鈴耿全福李奇英,教學大樓,(一) 05-06 T103,70,104,70,限本班,大一~大四理學院學生，不能認列通識學分,Life Sciences and Human Living,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00249_0CCGE0049220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000882
1757,00248,核心通識,邏輯與思考,,跨學院通識(理),博雅二,否,2,連怡斌,教學大樓,(三) 03-04 T105,70,99,70,限本班,大一~大四理學院學生，不能認列通識學分,Logic and Thinking,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00248_0CCGE0174320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000474
1758,00247,核心通識,通訊科技與生活,,跨學院通識(工),博雅二,否,2,陳棟洲,教學二館,(二) 07-08 34204,70,57,70,限本班,大一~大四工學院學生，不能認列通識學分 ，師大校區上課,Communication Technologies and Life,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00247_0CCGE0181820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000977
1759,00246,核心通識,資訊與社會,,跨學院通識(工),博雅一,否,2,陳仁德,圖書館,(四) 07-08 電一教室,50,115,50,限本班,大一~大四工學院學生，不能認列通識學分,Information and Society,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00246_0CCGE0059520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000929
1760,00245,核心通識,風險管理與危機處理,,跨學院通識(管),博雅二,否,2,王正熙,教學一館,(五) 05-06 33302教室,70,42,46,限本班,大一~大四管理學院學生，不能認列通識學分，師大校區上課,Risk Management and Crisis Handling,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00245_0CCGE0046720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901109
1761,00244,核心通識,遊程設計與行銷,,跨學院通識(管),博雅一,否,2,林逸程白凢芸,經世館,(一) 03-04 32211,60,88,54,限本班,大一~大四管理學院學生，不能認列通識學分。108學年(含)以前入學學生，不能認列通識學分，師大校區上課,Tour Design and Marketing,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00244_0CCGE0185020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001107
1762,00243,核心通識,商業簡報概論,,跨學院通識(管),,是,2,王慕容,教學大樓,(四) 05-06 T002,50,12,32,限本班,大一~大四管理學院學生，不能認列通識學分。109學年(含)以前入學學生，不能認列通識學分，全英通識,Introduction to Business Presentation,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00243_0CCGE0185720_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000889
1763,00242,核心通識,個人投資理財,,跨學院通識(管),博雅一,否,2,林逸程吳明政,經世館,(一) 08-09 32410-二館,60,515,60,限本班,大一~大四管理學院學生，不能認列通識學分、師大校區上課,Personal Finance,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00242_0CCGE0177620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001107
1764,00241,核心通識,臺灣原住民族語與文化,,跨學院通識(文),,否,2,胡其瑞,教學大樓,(四) 03-04 T103,65,24,19,限本班,大一~大四文學院學生，不能認列通識學分。110學年(含)以前入學學生，不能認列通識學分,Taiwan Indigenous Languages and Cultures,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00241_0CCGE0186020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001165
1765,00240,核心通識,水資源與人類文明,,跨學院通識(文),博雅三,否,2,李進億,教學大樓,(三) 05-06 T103,70,71,70,限本班,大一~大四文學院學生，不能認列通識學分,Water Environment & Human Culture,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00240_0CCGE0175120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001092
1766,00239,核心通識,台灣文學欣賞,,跨學院通識(文),博雅三,是,2,劉威廷,教學大樓,(五) 05-06 T202,50,9,30,限本班,大一~大四文學院學生，不能認列通識學分，全英通識,Appreciation of Taiwan Literature,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00239_0CCGE0037720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001113
1767,00238,核心通識,台灣文學欣賞,,跨學院通識(文),博雅三,否,2,葉連鵬,教學一館,(一) 03-04 33302教室,70,114,70,限本班,大一~大四文學院學生，不能認列通識學分，師大校區上課,Appreciation of Taiwan Literature,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00238_0CCGE0037720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000930
1768,00237,核心通識,生命的起源與演化,,跨學院通識(文),博雅一,否,2,莊世滋,教學大樓,(五) 03-04 T103,50,70,50,限本班,大一~大四文學院學生，不能認列通識學分,The Origin and Evolution of Life,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00237_0CCGE0163520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000808
1769,00236,核心通識,運動與疾病預防,,跨學院通識(社體),博雅三,否,2,蔡忠昌,教學一館,(四) 03-04 33302教室,70,124,70,限本班,大一~大四社科體院學生，不能認列通識學分 ，師大校區上課,Exercise and Prevention of Diseases,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00236_0CCGE0184420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000688
1770,00235,核心通識,瑜珈與身心減壓,,跨學院通識(社體),博雅二,否,2,鍾孟玲,進德體育館,(一) 05-06 技擊室,50,231,50,限本班,大一~大四社科體院學生，不能認列通識學分,Effects of Yoga in Stress Reduction,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00235_0CCGE0182420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000695
1771,00234,核心通識,多元文化鑑賞,,跨學院通識(社體),博雅一,否,2,洪翠娥,教學大樓,(四) 05-06 T005,50,214,50,限本班,大一~大四社科體院學生，不能認列通識學分,The Exploration of Cultural Mosaic,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00234_0CCGE0048820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000623
1772,00233,核心通識,中國大陸問題與兩岸關係,,跨學院通識(社體),博雅一,否,2,劉兆隆,教學大樓,(三) 03-04 T004,70,67,70,限本班,大一~大四社科體院學生不能認列為通識學分,Introduction & Mainland China Studies and Cross-Strait Relations,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00233_0CCGE0055320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000819
1773,00232,核心通識,急難救助教育,,跨學院通識(教),博雅二,否,2,周志中,教學一館,(一) 07-08 33302教室,65,131,65,限本班,大一~大四教育學院學生，不能認列通識學分，師大校區上課,Disaster Rescue Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00232_0CCGE0174920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900843
1774,00231,核心通識,情緒與壓力管理,,跨學院通識(教),博雅二,否,2,李淑敬,教學大樓,(四) 05-06 T105,70,91,70,限本班,大一~大四教育學院學生，不能認列通識學分,Emotion and Stress Management,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00231_0CCGE0174020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900942
1775,00230,核心通識,綠色能源科技,,跨學院通識(科技),博雅二,否,2,董子嘉,教學一館,(二) 03-04 33302教室,50,51,50,限本班,大一~大四科技學院學生，不能認列通識學分，師大校區上課,Science & Technology of Renewable Energy,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00230_0CCGE0164120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001212
1776,00229,核心通識,汽車保養與修護,,跨學院通識(科技),博雅二,否,2,吳建達,教學一館,(五) 03-04 33302教室,50,105,50,限本班,大一~大四科技學院學生，不能認列通識學分，師大校區上課,Automotive Maintenance and Repair,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00229_0CCGE0029720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000810
1777,00228,核心通識,家用電器原理與維修,,跨學院通識(科技),博雅二,否,2,楊學成,力行館,(一) 03-04 31B10,50,150,50,限本班,大一~大四科技學院學生，不能認列通識學分，師大校區上課,Domestic Electrical Appliances Repair,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00228_0CCGE0175920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000809
1778,00227,核心通識,領導與團隊管理,,跨學院通識(科技),博雅一,否,2,沈其泰,教學大樓,(一) 03-04 T103,66,142,66,限本班,大一~大四科技學院學生，不能認列通識學分,Leadership and Group Management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00227_0CCGE0174220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001091
1779,00226,核心通識,交通與法律生活,,跨學院通識(科技),博雅一,否,2,曾文功,教學大樓,(三) 03-04 T006,70,231,70,限本班,大一~大四科技學院學生，不能認列通識學分,"Traffic, Laws and Life",中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00226_0CCGE0178220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000921
1780,00225,核心通識,茶文化與茶道,,素養通識-生活藝能及應用,博雅三,否,2,蔡玉釵,王金平活動中心,(五) 03-04 A301,70,41,70,限本班,,Tea Culture and Ceremony,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/00225_0CCGE0183820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901236
