學年度,學期,分類,學制,cluster標籤,課程名稱,英文課程名稱,開課班別(代表),科系,學院,學分,教師姓名,星期,起始節次,地點,飽和度,中籤率,全英,Cluster,教學大綱連結
112,2,專業課程,學士班,熱門課程,運動防護管理學,Management of Athletic Training,運一,運動學系,社會科學暨體育學院,2,王信民,1,5,體育教室一,0.1625,1.538461538,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/71003_1SPPE0141320.pdf
112,2,專業課程,學士班,熱門課程,體育史,History of Physical Education,運一,運動學系,社會科學暨體育學院,3,李華彥,1,2,體育教室一,0.6125,1.081632653,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/71002_1SPPE0120230.pdf
112,2,專業課程,學士班,熱門課程,人工智慧及其應用,Artificial Intelligence and Its Application,運一,運動學系,社會科學暨體育學院,2,陳怡汶,4,5,電一教室,0,1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/71001_0CCGE0181420.pdf
112,2,專業課程,碩博士班,專題/論文,論文,Thesis,財金行管夜碩二,財務金融技術學系,管理學院,0,論文,0,0,,0,1,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67075_1MABEE010300.pdf
112,2,專業課程,碩博士班,專題/論文,論文指導,Thesis Supervision,財金行管夜碩二,財務金融技術學系,管理學院,4,論文,0,0,,0,1,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67074_0MABEE181840.pdf
112,2,專業課程,碩博士班,一般課程,管理研究方法,Research Methodology in Management,財金博一,財務金融技術學系,管理學院,3,黃憲彰,6,6,32212,0.25,1.6,0,2,
112,2,專業課程,碩博士班,熱門課程,管理專題研討(一),Seminar on Management Topics (I),財金博一,財務金融技術學系,管理學院,3,葉凱莉,3,2,32212,0,1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67072_1MABE1187130.pdf
112,2,專業課程,碩博士班,熱門課程,資訊管理專題研討,Seminar on Information Management,財金博二,財務金融技術學系,管理學院,3,王怡舜,3,2,32311,0,1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67071_1MABE1188130.pdf
112,2,專業課程,碩博士班,一般課程,策略性績效管理專題研究,Special Topics on Strategic Performance Management,財金博一,財務金融技術學系,管理學院,3,邱垂昌,2,5,32309-1,0.1,4,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67070_1MABE1186830.pdf
112,2,專業課程,碩博士班,一般課程,危機管理與關鍵溝通專題研討,Seminar on Crisis Management and Critical Communication Research,財金博一,財務金融技術學系,管理學院,3,鄭國枝,4,8,32603,0.45,1.222222222,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67069_1MABE1184030.pdf
112,2,專業課程,碩博士班,一般課程,高等會計與公司治理專題研討,Seminar on Advanced Accounting and Corporate Governance Research,財金博一,財務金融技術學系,管理學院,3,彭智偉薛明賢,2,10,32309教室,0.05,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67068_1MABE1188430.pdf
112,2,專業課程,學士班,一般課程,銀行實務,Banking Practice,財金二,財務金融技術學系,管理學院,3,蘇恒賢,4,7,32712,0.28,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67067_1MABE0171730.pdf
112,2,專業課程,碩博士班,專題/論文,論文指導(二),Thesis Supervision II,財金博二,財務金融技術學系,管理學院,3,論文,0,0,,0.233333333,2,0,1,
112,2,專業課程,碩博士班,專題/論文,論文,Thesis,財金博二,財務金融技術學系,管理學院,0,論文,0,0,,0.375,2.266666667,0,1,
112,2,專業課程,碩博士班,專題/論文,論文指導(二),Thesis Supervision II,財金碩二,財務金融技術學系,管理學院,3,論文,0,0,,0.825,0.96969697,0,1,
112,2,專業課程,碩博士班,專題/論文,論文,Thesis,財金碩二,財務金融技術學系,管理學院,0,論文,0,0,,0.8,1.03125,0,1,
112,2,專業課程,碩博士班,一般課程,公司理財專題研究,Topics (Research) on  Corporate finance,財金博二,財務金融技術學系,管理學院,3,陳美華,2,10,32605,0.2,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67061_1MABE1179930.pdf
112,2,專業課程,碩博士班,一般課程,金融專業倫理專題研究,Research on Professional Ethics in Finance,財金博一,財務金融技術學系,管理學院,3,陳美華,1,10,32605,0.15,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67060_1MABE1173130.pdf
112,2,專業課程,碩博士班,一般課程,企業社會責任實證,Empirical Research on Corporate Social Responsibility,財金行管夜碩一A,財務金融技術學系,管理學院,2,張元,4,10,32605,0,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67057_1MABEE191720.pdf
112,2,專業課程,碩博士班,一般課程,商業溝通,Business Communication,財金行管夜碩一A,財務金融技術學系,管理學院,2,温玲玉,2,10,32410-二館,0,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67056_1MABEE192020.pdf
112,2,專業課程,碩博士班,一般課程,行政組織與管理,Administrative Organization and Management,財金行管夜碩一A,財務金融技術學系,管理學院,2,王誕生,3,10,32605,0,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67055_1MABEE007520.pdf
112,2,專業課程,碩博士班,一般課程,國際金融,International Finance,財金行管夜碩一A,財務金融技術學系,管理學院,2,吳明政,1,10,進修學院會議室,0,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67054_1MABEE192520.pdf
112,2,專業課程,碩博士班,一般課程,國際財務管理,International Financial Management,財金行管夜碩一A,財務金融技術學系,管理學院,2,林淑惠,2,10,T206,0,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67053_1MABEE192320.pdf
112,2,專業課程,碩博士班,一般課程,公司治理,Corporate Governance,財金行管夜碩一A,財務金融技術學系,管理學院,2,陳俞如,5,10,32606,0,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67052_1MABEE174920.pdf
112,2,專業課程,碩博士班,一般課程,論文寫作,Research Paper Writing,財金碩二,財務金融技術學系,管理學院,3,林逸程郭伯仁,3,8,32606,0.075,2.333333333,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67051_1MABE2189530.pdf
112,2,專業課程,碩博士班,一般課程,金融素養專題,Financial Literacy Topics,財金行管夜碩一A,財務金融技術學系,管理學院,2,林美純,1,10,32309-1,0,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67050_1MABEE191220.pdf
112,2,專業課程,學士班,熱門課程,商業應用軟體,Business Application Software,財金一,財務金融技術學系,管理學院,3,匡顯吉,4,5,經世館32101,0.66,1.363636364,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67049_1MABE0031430.pdf
112,2,專業課程,碩博士班,一般課程,人力資源管理專題研究,Studies in Management of Human Resources,財金博四,財務金融技術學系,管理學院,3,温玲玉,1,10,32606,0.15,1.333333333,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67048_1MABE1031830.pdf
112,2,專業課程,碩博士班,一般課程,財務金融研討專題研究,Studies in Financial Seminar,財金博二,財務金融技術學系,管理學院,3,陳信憲,2,10,32606,0.05,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67047_1MABE1024430.pdf
112,2,專業課程,碩博士班,熱門課程,企業社會責任實證專題研究,Empirical Research on Corporate Social Responsibility,財金博一,財務金融技術學系,管理學院,3,張元,5,2,32605,0.25,1.6,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67046_1MABE1180030.pdf
112,2,專業課程,碩博士班,一般課程,管理心理學專題研究,Topics in Managerial Psychology,財金博一,財務金融技術學系,管理學院,3,宋美妹,4,11,32410-二館,0.4,1.5,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67045_1MABE1153130.pdf
112,2,專業課程,碩博士班,一般課程,財金數量方法專題研究,Quantitative Methods for Finance,財金博一,財務金融技術學系,管理學院,3,謝企榮,4,8,32410-二館,0.15,2.333333333,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67044_1MABE1178730.pdf
112,2,專業課程,碩博士班,一般課程,衍生性金融商品專題研究,Studies in Derivative Securities,財金博一,財務金融技術學系,管理學院,3,吳明政張振山,4,5,32410-二館,0.5,1.2,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67043_1MABE1017830.pdf
112,2,專業課程,碩博士班,熱門課程,階層線性模式專題研究,Seminar on Hierarchical Linear Modeling,財金博一,財務金融技術學系,管理學院,3,林美純,4,2,32410-二館,0,1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67042_1MABE1179230.pdf
112,2,專業課程,碩博士班,一般課程,行為財務學專題研究,Topic Studies in Behavioral Finance,財金博一,財務金融技術學系,管理學院,3,陳信憲,1,6,32410-二館,0.1,2,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67040_1MABE1026230.pdf
112,2,專業課程,碩博士班,熱門課程,書報討論(四),Seminar IV,財金碩二,財務金融技術學系,管理學院,1,林逸程吳明政,2,5,32713,0.8,1.21875,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67039_1MABE2029510.pdf
112,2,專業課程,碩博士班,熱門課程,公司治理,Corporate Governance,財金碩一,財務金融技術學系,管理學院,3,林淑惠,3,2,32606,0.2,0.5,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67038_1MABE2135130.pdf
112,2,專業課程,碩博士班,熱門課程,統計軟體應用,Statistical Software Applications,財金碩一,財務金融技術學系,管理學院,3,林美純,3,2,32713,0.05,5,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67037_1MABE2031230.pdf
112,2,專業課程,碩博士班,一般課程,財務金融研討,Topics on Finance,財金碩一,財務金融技術學系,管理學院,3,陳信憲,2,7,32606,0.1,1.25,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67036_1MABE2171030.pdf
112,2,專業課程,碩博士班,熱門課程,人力資源管理,Human Resources Management,財金碩一,財務金融技術學系,管理學院,3,温玲玉,2,2,32606,0.125,1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67035_1MABE2132030.pdf
112,2,專業課程,碩博士班,一般課程,公司理財,Corporate finance,財金碩一,財務金融技術學系,管理學院,3,陳美華,1,6,32605,0.175,1.285714286,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67034_1MABE2177830.pdf
112,2,專業課程,碩博士班,熱門課程,書報討論(二),Seminar II,財金碩一,財務金融技術學系,管理學院,1,林淑惠,2,5,32712,0.4,1.375,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67032_1MABE2005610.pdf
112,2,專業課程,碩博士班,熱門課程,財金數量方法,Financial Econometrics,財金碩一,財務金融技術學系,管理學院,3,謝企榮,5,2,32606,0.422222222,1.526315789,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67031_1MABE2027030.pdf
112,2,專業課程,碩博士班,熱門課程,金融制度與市場分析,Analysis of Financial Regulation and Markets,財金碩一,財務金融技術學系,管理學院,3,張元,5,5,32410-二館,0.55,1.696969697,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67030_1MABE2177130.pdf
112,2,專業課程,碩博士班,熱門課程,時間數列,Time Series,財金碩一,財務金融技術學系,管理學院,3,張元,4,2,32605,0.311111111,0.785714286,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67029_1MABE2178430.pdf
112,2,專業課程,碩博士班,熱門課程,管理心理學專題,Topics in Managerial Psychology,財金碩一,財務金融技術學系,管理學院,3,宋美妹,4,5,32605,0.5,1.65,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67028_1MABE2006230.pdf
112,2,專業課程,碩博士班,熱門課程,金融大數據與資料探勘,Financial Big Data Analysis and Data Mining,財金碩二,財務金融技術學系,管理學院,3,匡顯吉,4,2,32712,0.075,5.666666667,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67027_1MABE2189730.pdf
112,2,專業課程,學士班,熱門課程,人工智慧與大數據之管理應用,Application of Artificial Intelligence and Big Data on Management,財金三,財務金融技術學系,管理學院,3,匡顯吉,3,5,32606,0.26,1.307692308,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67026_1MABE0189330.pdf
112,2,專業課程,碩博士班,專題/論文,薪酬管理,Compensation Management,財金碩一,財務金融技術學系,管理學院,3,陳俞如,1,2,32606,0.6,1.25,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67024_1MABE2133930.pdf
112,2,專業課程,學士班,熱門課程,金融實務應用,Finance Practice,財金四,財務金融技術學系,管理學院,3,謝企榮,4,5,32606,0.2,1.3,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67023_1MABE0176830.pdf
112,2,專業課程,學士班,熱門課程,不動產投資,Real Estate Investment,財金三,財務金融技術學系,管理學院,3,謝企榮,4,2,32606,0.38,0.578947368,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67022_1MABE0170530.pdf
112,2,專業課程,學士班,熱門課程,組織行為,Organizational Behavior,財金二,財務金融技術學系,管理學院,3,林宸諒,3,2,32712,0.22,1.909090909,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67021_1MABE0012430.pdf
112,2,專業課程,學士班,熱門課程,企業社會責任,Corporate Social Responsibility,財金三,財務金融技術學系,管理學院,3,張元,3,2,32605,0.44,1.363636364,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67020_1MABE0171530.pdf
112,2,專業課程,學士班,一般課程,債券分析,Bond Analysis,財金三,財務金融技術學系,管理學院,3,林逸程梁亦鴻,2,7,32410-二館,0.96,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67019_1MABE0006130.pdf
112,2,專業課程,學士班,熱門課程,生涯規劃,Career planning,財金三,財務金融技術學系,管理學院,2,林美純,2,5,32410-二館,0.44,1.181818182,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67018_1MABE0187620.pdf
112,2,專業課程,學士班,一般課程,商業與管理群教學實習,Business and Management Teaching Practicum,財金三,財務金融技術學系,管理學院,2,吳瑞翔陳俞如,1,10,34101,0.28,1.357142857,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67017_1MABE0169620.pdf
112,2,專業課程,學士班,一般課程,國際財務管理,International Financial Management,財金三,財務金融技術學系,管理學院,3,林淑惠,1,6,32713,0.72,1.027777778,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67016_1MABE0011030.pdf
112,2,專業課程,學士班,熱門課程,消費者行為,Consumer Behavior,財金二,財務金融技術學系,管理學院,3,王正熙,5,2,32712,0.58,1.793103448,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67015_1MABE0139530.pdf
112,2,專業課程,學士班,熱門課程,消費心理學,Consumer Psychology,財金二,財務金融技術學系,管理學院,3,宋美妹,3,5,32605,0.676923077,1.386363636,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67014_1MABE0169830.pdf
112,2,專業課程,學士班,一般課程,公司理財,Corporate Finance,財金二,財務金融技術學系,管理學院,3,陳美華,2,6,32605,0.6,1.266666667,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67013_1MABE0024930.pdf
112,2,專業課程,學士班,全英專業,投資學,Investments,財金二,財務金融技術學系,管理學院,3,陳信憲,1,9,32410-二館,0.58,1.24137931,1,3,
112,2,專業課程,學士班,一般課程,商業溝通,Business Communication,財金二,財務金融技術學系,管理學院,3,温玲玉,1,6,32606,0.68,1.147058824,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67010_1MABE0010830.pdf
112,2,專業課程,學士班,一般課程,中級會計學實習(一),The seminar of intermediate accounting I,財金一,財務金融技術學系,管理學院,1,陳俞如,3,10,32410-二館,0.8,1.1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67009_1MABE0190710.pdf
112,2,專業課程,學士班,熱門課程,管理心理學,Psychology for Management,財金一,財務金融技術學系,管理學院,3,宋美妹,3,2,32410-二館,0.68,1.323529412,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67008_1MABE0139230.pdf
112,2,專業課程,學士班,一般課程,中級會計學(一),Intermediate Accounting I,財金一,財務金融技術學系,管理學院,4,許敏政,1,10,211木昜講堂 12 32410-二館,0.78,1.102564103,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67007_1MABE0190640.pdf
112,2,專業課程,學士班,一般課程,中級會計學(一),Intermediate Accounting I,財金一,財務金融技術學系,管理學院,4,許敏政,1,10,211木昜講堂 12 32410-二館,0.78,1.102564103,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67007_1MABE0190640.pdf
112,2,專業課程,學士班,熱門課程,經濟學(二),Economics II,財金一,財務金融技術學系,管理學院,3,林逸程梁亦鴻,1,2,32605 07-08 211木昜講堂,0.62,1.193548387,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67006_1MABE0022330.pdf
112,2,專業課程,學士班,熱門課程,經濟學(二),Economics II,財金一,財務金融技術學系,管理學院,3,林逸程梁亦鴻,1,2,32605 07-08 211木昜講堂,0.62,1.193548387,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67006_1MABE0022330.pdf
112,2,專業課程,碩博士班,一般課程,利息理論,Theory of Interest,財金碩一,財務金融技術學系,管理學院,3,郭志安,1,5,32712,0.25,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67005_1MABE2168430.pdf
112,2,專業課程,學士班,熱門課程,貨幣銀行學,Money and Banking,財金三,財務金融技術學系,管理學院,3,郭志安,2,2,33404,0.76,1.026315789,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67004_1MABE0012630.pdf
112,2,專業課程,學士班,熱門課程,統計學(二),Statistics II,財金二,財務金融技術學系,管理學院,3,郭志安,1,2,33404,0.64,1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67003_1MABE0004830.pdf
112,2,專業課程,學士班,熱門課程,微積分(二),Calculus II,財金一,財務金融技術學系,管理學院,3,郭志安,2,5,33404,0.62,1.064516129,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67002_1MABE0005430.pdf
112,2,專業課程,學士班,熱門課程,生命探索發展與實踐,Enlightening and Practicing of Careerlife,財金一,財務金融技術學系,管理學院,2,陳俞如宋美妹,1,5,211木昜講堂,0,1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/67001_0CCGE0177920.pdf
112,2,專業課程,碩博士班,一般課程,文化創意產業,Cultural and Creative Industry,企管行銷碩一,企業管理學系,管理學院,3,王信文,3,5,32405,0.5,0.4,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/63055_1MABA2133530.pdf
112,2,專業課程,碩博士班,專題/論文,論文,Thesis,國企夜碩二A,國文學系,文學院,0,論文,0,0,,0,1,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/63054_1MABAE019200.pdf
112,2,專業課程,碩博士班,專題/論文,論文指導,Thesis Supervision,國企夜碩二A,國文學系,文學院,4,論文,0,0,,0,1,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/63053_1MABAE146140.pdf
112,2,專業課程,碩博士班,一般課程,大數據分析與應用,Big Data Analysis and Applications,國企夜碩二B,國文學系,文學院,3,連怡斌王信文,3,10,32403,0,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/63052_1MABAE154130.pdf
112,2,專業課程,碩博士班,一般課程,區域市場研究,Study of Regional Market,國企夜碩二A,國文學系,文學院,3,江家瑜葉凱莉,2,10,32405,0,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/63051_1MABAE135230.pdf
112,2,專業課程,碩博士班,熱門課程,全球競爭力與資訊科技管理,Global Competitiveness and Information Technology Management,國企夜碩一B,國文學系,文學院,3,黃憲彰王信文,6,2,32403,0,1,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/63050_1MABAE149230.pdf
112,2,專業課程,碩博士班,一般課程,服務與營運管理,Service and Operation Management,國企夜碩一B,國文學系,文學院,3,吳信宏蔡碩倉,1,10,32403,0,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/63049_1MABAE149730.pdf
112,2,專業課程,碩博士班,一般課程,國際經濟與財務管理,International Economics and Finance Management,國企夜碩一B,國文學系,文學院,3,林哲鵬薛明賢,4,10,32403,0,1,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/63048_1MABAE149430.pdf
