序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,教學大綱連結,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註
1460,12057,特博二,博士論文Doctoral Dissertation,無檔案No file,,系必修,,否,0,論文,,,20,6,10,可跨班系,
1461,12056,特博二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,20,1,2,可跨班系,
1462,12055,特博二,特殊教育學生評量專題研究Seminar in Assessment of Exceptional Students,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12055_1EDSE1168230.pdf,系必修,,否,3,吳訓生,至善館,(二) 06-08 特研c,20,3,3,可跨班系,
1463,12054,特博二,思考教學的實用策略Practical Heuristic Strategies for Instruction,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12054_1EDSE1168730.pdf,組選修,,否,3,賴翠媛,至善館,(二) 02-04 特研c,20,2,2,可跨班系,
1464,12053,特博二,身心障礙學生之學習策略專題研究Seminar in Learning Strategies for Students with Disabilities,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12053_1EDSE1176730.pdf,組選修,,否,3,吳訓生,至善館,(一) 06-08 特研d,20,2,2,可跨班系,
1465,12052,特博二,特殊教育個案專題研究Seminar in Case of Special Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12052_1EDSE1012630.pdf,系必修,,否,3,楊雅惠,至善館,(一) 02-04 特研d,20,4,5,可跨班系,
1466,12051,特博一,特殊教育思潮Thoughts of Special Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12051_1EDSE1018030.pdf,系必修,,否,3,林千惠賴翠媛,至善館,(二) 06-08 特研d,20,2,4,可跨班系,
1467,12050,特博一,研究方法論Methodology of Quantitative & Qualitative Research,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12050_1EDSE1011730.pdf,系必修,,否,3,陳怡慧,至善館,(二) 02-04 特研d,20,1,1,可跨班系,
1468,12049,特四乙,溝通障礙學導論Introduction to Communicative Disorders,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12049_1EDSE0015820.pdf,組選修,,否,2,陳怡慧,至善館,(四) 07-08 12402,50,30,38,限本班,聽力與語言需求次專長先修課程(112年)
1469,12048,特四乙,專業合作與家庭支援實務Partnerships with Special Needs Families: Communication and Collaboration,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12048_1EDSE0185820.pdf,組選修,,否,2,林翠英,至善館,(四) 05-06 12402,50,30,30,限本班,為情緒與行為需求次專長課程，須先修畢自閉症及情緒行為障礙
1470,12047,特四乙,特殊教育教學實習(二)Practicum in Special Education II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12047_1EDSE0014020.pdf,系必修,,否,2,詹孟琦,至善館,(四) 01-04 12402,50,27,40,限本班,1.特教學程(身障)教育實踐必修2.須先修畢學習功能嚴重缺損學生教材教法
1471,12046,特四乙,特殊教育行政與法規Administration & Legislation of Special Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12046_1EDSE0010220.pdf,系選修,,否,2,王敬儒,至善館,(三) 01-02 12402,50,34,55,限本班,特教學程教育基礎2選1課程(112年版本必修)
1472,12045,特四乙,正向行為支持工作倫理Ethics of Positive Behavior Support,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12045_1EDSE0181320.pdf,組選修,,否,2,田凱倩,至善館,(二) 05-06 12301,50,30,31,限本班,為情緒與行為需求次專長課程，須先修畢自閉症及情緒行為障礙。
1473,12044,特四甲,專業合作與家庭支援實務Partnerships with Special Needs Families: Communication and Collaboration,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12044_1EDSE0185820.pdf,組選修,,否,2,林翠英,至善館,(三) 07-08 12301,50,25,26,限本班,為情緒與行為需求次專長課程，須先修畢自閉症及情緒行為障礙
1474,12042,特四甲,資優教育專題研究Seminar in Gifted Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12042_1EDSE0015020.pdf,組必修,,否,2,顏富明,至善館,(三) 03-04 12210視聽教室,50,25,33,限本班,特教學程(資優)教育基礎必修
1475,12041,特四甲,自閉症語言溝通Language Communication for Autism,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12041_1EDSE0130420.pdf,組選修,,否,2,林翠英,至善館,(一) 07-08 12402,50,31,21,限本班,
1476,12040,特四甲,正向行為支持工作倫理Ethics of Positive Behavior Support,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12040_1EDSE0181320.pdf,組選修,,否,2,田凱倩,至善館,(一) 05-06 12402,50,28,35,限本班,為情緒與行為需求次專長課程，須先修畢自閉症及情緒行為障礙。
1477,12039,特四甲,資源教室經營與實務Resource Program: Classroom Management and Implementation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12039_1EDSE0186220.pdf,系選修,,否,2,張靖卿,至善館,(三) 01-02 12301,50,29,30,限本班,"認知與學習需求次專長課程，須先修畢認知與學習需求次專長先修課程(112學年度為輕度障礙教育,113學年度為智能障礙及學習障礙)"
1478,12038,特三乙,輔助科技應用Application of assistive technology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12038_1EDSE0177720.pdf,組選修,,否,2,鄧佳宜,至善館,(四) 07-08 12303,50,19,24,限本班,特教學程(身障)特需5選1課程
1479,12037,特三乙,定向行動Orientation and Mobility,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12037_1EDSE0164720.pdf,組選修,,否,2,陳慧芬,至善館,(四) 05-06 12303,50,26,30,限本班,1.特教學程(身障)特需5選1課程。2.為視覺障礙需求次專長課程，須先修畢視覺障礙
1480,12036,特三乙,情緒行為問題之正向行為支持實務Implementing  Positive Behavior Support for Students with Emotional and Behavioral Problems,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12036_1EDSE0187720.pdf,組選修,,否,2,林翠英,至善館,(三) 05-06 12303,50,25,35,限本班,為情緒與行為需求次專長課程，須先修畢自閉症及情緒行為障礙。
1481,12035,特三乙,社會技巧Social Skills,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12035_1EDSE0179820.pdf,組必修,,否,2,田凱倩,至善館,(三) 03-04 12120教材教法與實習室,50,28,50,限本班,特教學程(身障)特需必修，(資優)特需2選1
1482,12034,特三乙,個別化教育計畫之規劃與實施Development & Implementation of Individualized Education Program,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12034_1EDSE0179220.pdf,組必修,,否,2,詹孟琦,至善館,(二) 08-09 12303,50,30,51,限本班,特教學程(身障)教育方法必修
1483,12033,特三乙,學習功能輕微缺損學生教材教法Methods and Strategies for Teaching Students with Mild Disabilities,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12033_1EDSE0184120.pdf,組必修,,否,2,洪雅惠,至善館,(二) 06-07 12303,50,23,46,限本班,1.特教學程(身障)教育方法必修2.須先修畢學習策略3.特殊教育教學實習(一)的先修課程
1484,12032,特三乙,素養導向課程設計與教學Design and Implement for Competence-based Curriculum,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12032_1EDSE0185720.pdf,組選修,,否,2,洪雅惠,至善館,(一) 03-04 12303,50,23,28,限本班,特教學程(身障)教育實踐選修3選1
1485,12031,特三甲,輕度認知障礙學生之課程設計Curriculum Design for Students with Mild Cognitive Disability,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12031_1EDSE0189420.pdf,組選修,,否,2,洪雅惠,至善館,(五) 05-06 12303,50,45,52,限本班,"認知與學習需求次專長課程，須先修畢認知與學習需求次專長先修課程(112學年度為輕度障礙教育,113學年度為智能障礙及學習障礙)"
1486,12030,特三甲,資賦優異學生教材教法(二)Teaching Materials & Method for the Talented & Gifted(II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12030_1EDSE0014920.pdf,組必修,,否,2,張靖卿,至善館,(五) 03-04 12302,50,10,16,限本班,1.特教學程(資優)教育方法必修2.須先修畢資優教育課程模式
1487,12029,特三甲,資賦優異學生教材教法(一)Teaching Materials & Method for the Talented & Gifted(I),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12029_1EDSE0014820.pdf,組必修,,否,2,張靖卿,至善館,(五) 01-02 12302,50,12,16,限本班,1.特教學程(資優)教育方法必修2.須先修畢資優教育課程模式
1488,12028,特三甲,輔助科技應用Application of assistive technology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12028_1EDSE0177720.pdf,組選修,,否,2,鄧佳宜,至善館,(四) 05-06 12302,50,18,20,限本班,特教學程(身障)特需5選1課程
1489,12027,特三甲,定向行動Orientation and Mobility,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12027_1EDSE0164720.pdf,組選修,,否,2,陳慧芬,至善館,(四) 03-04 12302,50,30,31,限本班,1.特教學程(身障)特需5選1課程。2.為視覺障礙需求次專長課程，須先修畢視覺障礙
1490,12026,特三甲,情緒行為問題之正向行為支持實務Implementing  Positive Behavior Support for Students with Emotional and Behavioral Problems,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12026_1EDSE0187720.pdf,組選修,,否,2,林翠英,至善館,(四) 07-08 12302,50,24,28,限本班,為情緒與行為需求次專長課程，須先修畢自閉症及情緒行為障礙。
1491,12025,特三甲,融合教育理論與通用設計Inclusive Education and Universal Design for Learning,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12025_1EDSE0187520.pdf,組選修,,否,2,張家瑞,至善館,(三) 03-04 12302,50,24,25,限本班,"認知與學習需求次專長課程，須先修畢認知與學習需求次專長先修課程(112學年度為輕度障礙教育,113學年度為智能障礙及學習障礙)"
1492,12024,特三甲,集中式特教班班級經營Classroom Management at Self-Contained Classes,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12024_1EDSE0184520.pdf,系選修,,否,2,詹孟琦,至善館,(三) 01-02 12210視聽教室,50,52,58,限本班,
1493,12023,特三甲,個別化教育計畫之規劃與實施Development & Implementation of Individualized Education Program,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12023_1EDSE0179220.pdf,組必修,,否,2,詹孟琦,至善館,(二) 06-07 12302,50,28,30,限本班,特教學程(身障)教育方法必修
1494,12022,特三甲,視覺障礙學生教材教法Instructional Strategies for Teaching Students with Visual Impairments,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12022_1EDSE0186020.pdf,組選修,,否,2,張家瑞,至善館,(二) 03-04 12303,50,43,46,限本班,"為視覺障礙需求次專長課程,須先修畢視覺障礙"
1495,12021,特三甲,學習功能輕微缺損學生教材教法Methods and Strategies for Teaching Students with Mild Disabilities,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12021_1EDSE0184120.pdf,組必修,,否,2,洪雅惠,至善館,(二) 01-02 12302,50,26,39,限本班,1.特教學程(身障)教育方法必修2.須先修畢學習策略3.特殊教育教學實習(一)的先修課程
1496,12020,特三甲,素養導向課程設計與教學Design and Implement for Competence-based Curriculum,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12020_1EDSE0185720.pdf,組選修,,否,2,洪雅惠,至善館,(一) 05-06 12302,50,29,40,限本班,特教學程(身障)教育實踐選修3選1
1497,12019,特三甲,社會技巧Social Skills,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12019_1EDSE0179820.pdf,組必修,,否,2,田凱倩,至善館,(一) 03-04 12302,50,30,41,限本班,特教學程(身障)特需必修，(資優)特需2選1
1498,12018,特教二,情緒行為障礙Introduction to Emotional and Behavioral Disorders,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12018_1EDSE0165020.pdf,組選修,,否,2,田凱倩,至善館,(三) 05-06 12403,50,1,52,限本班,情緒與行為需求次專長先修課程
1499,12017,特教二,手語Sign Language,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12017_1EDSE0187230.pdf,組選修,,否,3,楊雅惠,至善館,(二) 07-09 12403,50,37,48,限本班,為聽力與語言需求次專長課程，須先修畢聽覺障礙
1500,12016,特教二,心理與教育統計Basic Statistics in Psychology & Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12016_1EDSE0006920.pdf,系必修,,否,2,郭國禎,圖書館,(二) 05-06 電三教室,50,1,47,限本班,
1501,12015,特教二,特殊教育課程理念與規劃Concept and Planning for Special Education Curriculum,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12015_1EDSE0179120.pdf,組必修,,否,2,田凱倩,至善館,(二) 03-04 12403,50,1,46,限本班,
1502,12014,特教二,資賦優異教育概論Introduction for Gifted Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12014_1EDSE0167720.pdf,組必修,,否,2,張靖卿,至善館,(一) 07-08 12403,50,22,31,限本班,1.特教學程(資優)教育基礎必修2.資優教育課程模式先修課程
1503,12013,特教二,生活管理Life Managing,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12013_1EDSE0177220.pdf,組必修,,否,2,林千惠,至善館,(一) 03-04 12210視聽教室,50,1,55,限本班,1.特教學程(身障)特需必修2.學習功能嚴重缺損學生教材教法先修課程
1504,12012,特教一,視覺障礙Visual Impairment,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12012_1EDSE0017720.pdf,組選修,,否,2,張家瑞,至善館,(三) 01-02 12401,50,31,39,限本班,視覺障礙需求次專長先修課程
1505,12011,特教一,創造力教育Creativity,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12011_1EDSE0019320.pdf,組必修,,否,2,陳宥妤,至善館,(二) 05-06 12401,50,30,33,限本班,特教學程(資優)特需必修
1506,12010,特教一,聽覺障礙Hearing Impairment,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12010_1EDSE0019920.pdf,組選修,,否,2,楊雅惠,至善館,(一) 07-08 12401,50,31,40,限本班,聽力與語言需求次專長先修課程
1507,12009,特教一,特殊教育導論Introduction to Special Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12009_1EDSE0018430.pdf,系必修,,否,3,張家瑞,至善館,(二) 07-09 12401,50,35,36,限本班,特教學程(身障/資優)教育基礎必修
1508,12008,特殊教育碩士在職專班二,論文Thesis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12008_1EDSEE171000.pdf,系必修,,否,0,論文,,,45,0,44,限本系,
1509,12006,特殊教育碩士在職專班一,輔助科技之應用Application of Assistive Technology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12006_1EDSEE193630.pdf,系選修,,否,3,黃宜君,至善館,(二) 10-12 12301,30,0,16,限本系,
1510,12005,特殊教育碩士在職專班一,適應行為評量與教學專題研究Seminar in adaptive behavior assessment and instruction for individuals with disabilities,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12005_1EDSEE173720.pdf,系選修,,否,2,林翠英,至善館,(一) 10-11 12301,30,0,17,限本系,
1511,12004,特殊教育碩士在職專班二,智能障礙者之學習輔導Learning Guidance for Individuals with Intellectual Disabilities,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12004_1EDSEE182330.pdf,系選修,,否,3,林千惠,至善館,(二) 10-12 12302,30,0,7,限本系,
1512,12003,特殊教育碩士在職專班二,教育與心理評量Educational and Psychological Assessment,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12003_1EDSEE176030.pdf,系必修,,否,3,吳訓生,至善館,(一) 10-12 12302,30,0,13,限本系,
1513,12001,特教一,人工智慧及其應用Artificial Intelligence and Its Application,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/12001_0CCGE0181420.pdf,校必(通識),,否,2,陳怡慧,圖書館,(四) 03-04 電一教室,50,0,37,限本班,大二~大四生如要修習，以線上加簽方式
1514,110B2,心理健康與諮詢夜碩三A,論文指導Thesis Supervision,無檔案No file,,系必修,,否,4,論文,,,30,0,1,限本班,
1515,110B1,輔導教學夜碩六,論文Thesis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/110B1_1EDGCA061500.pdf,系必修,,否,0,論文,,,30,0,0,限本系,
1516,110A5,輔碩三,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,40,22,36,限本系,
1517,110A4,心理健康與諮詢夜碩二B,論文Thesis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/110A4_1EDGCE145500.pdf,系必修,,否,0,論文,,,90,0,83,限本系,延修生維持學籍及本學期欲畢業者(提學位考)必選。
1518,110A3,心理健康與諮詢夜碩二B,性別關係與教育研究Seminar in Gender Study,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/110A3_1EDGCE145720.pdf,系選修,,否,2,趙淑珠,明德館,(四) 10-13 碩士班教室一,25,0,17,限本系,雙數週上課，每次4小時；第一堂課為9月18日。
1519,110A1,心理健康與諮詢夜碩二B,成癮行為研究Seminar in Addictive Behaviors,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/110A1_1EDGCE145820.pdf,系選修,,否,2,葉怡伶,明德館,(三) 10-13 碩士班教室一,25,0,17,限本系,後9週(第10-18週)每週上課，每次4小時，第一堂課為11月12日。
1520,11099,心理健康與諮詢夜碩二B,質性研究與計畫寫作Qualitative Research and Proposal Writing,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11099_1EDGCE162820.pdf,系選修,,否,2,林淑華,明德館,(三) 10-13 11201,25,0,16,限本系,前9週(第1-9週)每週上課，每次4小時，第一堂課為9月10日。
1521,11098,心理健康與諮詢夜碩二B,團體輔導研究Seminar in Group Guidance,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11098_1EDGCE145320.pdf,系必修,,否,2,陳尚綾,明德館,(二) 10-13 團體諮商室,25,0,18,限本班,雙數週上課，每次4小時；第一堂課為9月16日。
1522,11097,心理健康與諮詢夜碩二B,會談技巧Interviewing Skills,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11097_1EDGCE145220.pdf,系必修,,否,2,鄧志平,明德館,(二) 10-13 碩士班教室一,25,0,19,限本班,單數週上課，每次4小時；第一堂課為9月9日。
1523,11096,心理健康與諮詢夜碩二A,情緒管理與壓力調適研究Seminar in Emotional Management and Stress Adaptation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11096_1EDGCE167220.pdf,系選修,,否,2,鄭鈴諭,明德館,(六) 01-04 11103,30,0,27,限本系,單數週上課，每次4小時；第一堂課為9月13日
1524,11095,心理健康與諮詢夜碩二A,心理評量研究與應用Seminar on psychological assessment and Application,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11095_1EDGCE162620.pdf,系選修,,否,2,黃景逸,明德館,(四) 10-13 測驗實務教室,25,0,20,限本系,前9週(第1-9週)每週上課，每次4小時，第一堂課為9月11日。
1525,11094,心理健康與諮詢夜碩二A,正念與存在藝術治療研究The Study on Mindfulness and Existential Arts Therapy,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11094_1EDGCE162320.pdf,系選修,,否,2,吳明富,明德館,(三) 10-13 B1多功能教室,25,0,23,限本系,雙數週上課，每次4小時；第一堂課為9月17日。
1526,11093,心理健康與諮詢夜碩二A,婚姻與家庭諮商研究Seminar in Marriage and Family Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11093_1EDGCE143520.pdf,系選修,,否,2,程婉若,明德館,(三) 10-13 11202,30,0,16,限本系,單數週上課，每次4小時；第一堂課為9月10日。
1527,11092,心理健康與諮詢夜碩二A,會談技巧Interviewing Skills,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11092_1EDGCE145220.pdf,系必修,,否,2,鄧志平,明德館,(二) 10-13 碩士班教室一,25,0,17,限本班,雙數週上課，每次4小時；第一堂課為9月16日。
1528,11091,心理健康與諮詢夜碩二A,團體輔導研究Seminar in Group Guidance,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11091_1EDGCE145320.pdf,系必修,,否,2,陳尚綾,明德館,(二) 10-13 團體諮商室,25,0,17,限本班,單數週上課，每次4小時；第一堂課為9月9日。
1529,11090,心理健康與諮詢夜碩一B,諮商理論研究Seminar in Counseling Theories,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11090_1EDGCE144820.pdf,系必修,,否,2,羅家玲,明德館,(四) 10-13 團體諮商室,25,0,19,限本班,雙數週上課，每次4小時；第一堂課為9月18日。
1530,11089,心理健康與諮詢夜碩一B,心理諮詢研究Seminar in Psychological Consultation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11089_1EDGCE167020.pdf,系必修,,否,2,梁翠梅,明德館,(四) 10-13 11201,25,0,19,限本班,單數週上課，每次4小時；第一堂課為9月11日。
1531,11088,心理健康與諮詢夜碩一B,研究方法與計畫寫作Research Methods and Proposal Writing,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11088_1EDGCE162720.pdf,系必修,,否,2,林清文程婉若,明德館,(二) 10-13 11202,25,0,23,限本班,雙數週上課，每次4小時；第一堂課為9月16日。林清文老師及程婉若老師合開。
1532,11087,心理健康與諮詢夜碩一B,員工協助方案研究Seminar in Employee Assistance Programs,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11087_1EDGCE142820.pdf,系必修,,否,2,鍾燕宜,明德館,(一) 10-11 碩士班教室一,25,0,19,限本班,第一堂課為9月8日。
1533,11086,心理健康與諮詢夜碩一A,研究方法與計畫寫作Research Methods and Proposal Writing,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11086_1EDGCE162720.pdf,系必修,,否,2,王翊涵,明德館,(二) 10-13 11202,25,0,17,限本班,單數週上課，每次4小時；第一堂課為9月9日。
1534,11085,心理健康與諮詢夜碩一A,員工協助方案研究Seminar in Employee Assistance Programs,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11085_1EDGCE142820.pdf,系必修,,否,2,鍾燕宜,明德館,(一) 12-13 碩士班教室一,25,0,19,限本班,第一堂課為9月8日。
1535,11084,心理健康與諮詢夜碩一A,諮商理論研究Seminar in Counseling Theories,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11084_1EDGCE144820.pdf,系必修,,否,2,林淑君,明德館,(一) 10-11 11202,30,0,19,限本班,第一堂課為9月8日。
1536,11083,輔導碩博,質性研究Qualitative Research,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11083_1EDGC3163330.pdf,系選修,,否,3,趙淑珠,明德館,(二) 02-04 博士班教室二,20,2,10,限本班,
1537,11082,輔碩二,表創性藝術治療倫理與督導Expressive-Creative Arts Therapies Ethics and Supervision,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11082_1EDGC2163430.pdf,系選修,,否,3,吳明富,明德館,(四) 06-08 博士班教室二,20,2,4,限本系,
1538,11079,輔導碩博,多元文化諮商研究Seminar in Multicultural Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11079_1EDGC3112630.pdf,系選修,,否,3,王翊涵,明德館,(三) 02-04 博士班教室二,20,2,8,限本系,
1539,11078,輔導碩博,榮格心理治療專題研究Seminar of Jungian Psychotherapy,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11078_1EDGC3155830.pdf,系選修,,否,3,陳雪均,明德館,(三) 02-04 測驗實務教室,20,11,10,限本系,
1540,11077,輔導碩博,結構方程模式專題研究Structural Equation Modeling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11077_1EDGC3112730.pdf,系選修,,否,3,林清文,明德館,(二) 02-04 博士班教室一,20,1,8,限本系,
1541,11076,輔導碩博,表創性藝術治療評估與處遇Expressive-Creative Arts Therapies Assessment and Intervention,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11076_1EDGC3167630.pdf,系選修,,否,3,吳明富,明德館,(四) 02-04 B1多功能教室,20,7,19,限本系,
1542,11075,輔導碩博,性別暴力防治專題研究Seminar in Gender-based Violence Prevention,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11075_1EDGC3159330.pdf,系選修,,否,3,葉怡伶,明德館,(四) 06-08 博士班教室一,20,0,2,限本系,
1543,11074,輔導碩博,生涯輔導與諮商研究Study on Career Guidance and Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11074_1EDGC3113030.pdf,系選修,,否,3,鄧志平,明德館,(二) 06-08 博士班教室二,20,13,23,限本系,
1544,11073,輔導碩博,團體藝術治療研究Seminar in Group Art Therapy,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11073_1EDGC3167830.pdf,系選修,,否,3,吳明富,明德館,(二) 02-04 B1多功能教室,20,14,25,限本系,
1545,11071,輔婚家碩三,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,20,6,11,限本系,本學期欲畢業者必選。(學籍用)
1546,11070,輔婚家碩三,駐地實習AInternship A,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/11070_1EDGC2152030.pdf,組選修,,否,3,林淑君,明德館,(五) 03-05 碩士班教室一,20,13,12,限本系,此為碩三學年課程，前學期通過全職實習申請者，方得選修；採分組督導修習，請對應督導老師選擇組別。本組13人以內修習為宜。
1547,11069,輔碩三,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,40,6,18,限本系,本學期欲畢業者必選。(學籍用)
